Nome,ID,Genere,Popolarità,Followers,Spotify URL,Nazionalità
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Raphael Gualazzi,6hu9cUsJDFg2kUkAAjOepA,,37,55293,"<a href=""https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA"" target=""_blank"">https://open.spotify.com/artist/6hu9cUsJDFg2kUkAAjOepA</a>",Spagnola
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,latin hip hop,53,547378,"<a href=""https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ"" target=""_blank"">https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ</a>",Spagnola
Pablomora,2LxkwydUNBhXwwSb3fFA9x,spanish pop,30,78306,"<a href=""https://open.spotify.com/artist/2LxkwydUNBhXwwSb3fFA9x"" target=""_blank"">https://open.spotify.com/artist/2LxkwydUNBhXwwSb3fFA9x</a>",Spagnola
Miguel Bosé,7mWCSSOYqm4E9mB7V4ot6S,latin pop,65,2608636,"<a href=""https://open.spotify.com/artist/7mWCSSOYqm4E9mB7V4ot6S"" target=""_blank"">https://open.spotify.com/artist/7mWCSSOYqm4E9mB7V4ot6S</a>",Spagnola
La Quinta Estacion,7FZj349hdLfD6qzXkJLuAh,latin arena pop,64,2847331,"<a href=""https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh"" target=""_blank"">https://open.spotify.com/artist/7FZj349hdLfD6qzXkJLuAh</a>",Spagnola
Dvicio,2KxjMGXFgX1vt9grpbD3xI,latin arena pop,54,1184165,"<a href=""https://open.spotify.com/artist/2KxjMGXFgX1vt9grpbD3xI"" target=""_blank"">https://open.spotify.com/artist/2KxjMGXFgX1vt9grpbD3xI</a>",Spagnola
Café Quijano,2ECP3nWC88LaFz4oQzTo3Z,cantautor,53,412591,"<a href=""https://open.spotify.com/artist/2ECP3nWC88LaFz4oQzTo3Z"" target=""_blank"">https://open.spotify.com/artist/2ECP3nWC88LaFz4oQzTo3Z</a>",Spagnola
Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,cantautor,52,150178,"<a href=""https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC"" target=""_blank"">https://open.spotify.com/artist/7thnnayFyJnVOAJrpe5wMC</a>",Spagnola
SFDK,56n1NeXsTOOxjX3Z4lVMTJ,rap politico,58,658536,"<a href=""https://open.spotify.com/artist/56n1NeXsTOOxjX3Z4lVMTJ"" target=""_blank"">https://open.spotify.com/artist/56n1NeXsTOOxjX3Z4lVMTJ</a>",Spagnola
La Oreja de Van Gogh,4U7lXyKdSf1JbM1aXvsodC,latin arena pop,70,3549506,"<a href=""https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC"" target=""_blank"">https://open.spotify.com/artist/4U7lXyKdSf1JbM1aXvsodC</a>",Spagnola
Rozalén,5soMpG6E6oApEiCZgrWeVz,cantautor,60,813821,"<a href=""https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz"" target=""_blank"">https://open.spotify.com/artist/5soMpG6E6oApEiCZgrWeVz</a>",Spagnola
Mala Rodríguez,3Ces1OJeGOVGcUB0wPaPXJ,latin hip hop,53,547378,"<a href=""https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ"" target=""_blank"">https://open.spotify.com/artist/3Ces1OJeGOVGcUB0wPaPXJ</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
David Otero,4cA5JN7tiNZ8afYeuSQj5h,latin arena pop,50,170484,"<a href=""https://open.spotify.com/artist/4cA5JN7tiNZ8afYeuSQj5h"" target=""_blank"">https://open.spotify.com/artist/4cA5JN7tiNZ8afYeuSQj5h</a>",Spagnola
Niña Pastori,6UelqIK8qwhWFc2f6nSEh8,flamenco,56,785205,"<a href=""https://open.spotify.com/artist/6UelqIK8qwhWFc2f6nSEh8"" target=""_blank"">https://open.spotify.com/artist/6UelqIK8qwhWFc2f6nSEh8</a>",Spagnola
Manolo Garcia,4eBTqTx5ssOK5YwmijmfU4,cantautor,55,623170,"<a href=""https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4"" target=""_blank"">https://open.spotify.com/artist/4eBTqTx5ssOK5YwmijmfU4</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
José Luis Perales,5RwfJb8wxN1fuodcPORVxP,cancion melodica,62,2333985,"<a href=""https://open.spotify.com/artist/5RwfJb8wxN1fuodcPORVxP"" target=""_blank"">https://open.spotify.com/artist/5RwfJb8wxN1fuodcPORVxP</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Los Secretos,2KEDbpUlz9nwtGywHT4gyf,cantautor,51,435423,"<a href=""https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf"" target=""_blank"">https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf</a>",Spagnola
Duncan Dhu,2MLHBMApNE5h8wIufiTPs7,cantautor,57,710165,"<a href=""https://open.spotify.com/artist/2MLHBMApNE5h8wIufiTPs7"" target=""_blank"">https://open.spotify.com/artist/2MLHBMApNE5h8wIufiTPs7</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
El Canto Del Loco,5RK6c1tyaKpwcDpbgCGNgj,latin arena pop,61,995333,"<a href=""https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj"" target=""_blank"">https://open.spotify.com/artist/5RK6c1tyaKpwcDpbgCGNgj</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Ska-P,2fiiGUBgPsIKDCE0bTthnl,ska,58,841624,"<a href=""https://open.spotify.com/artist/2fiiGUBgPsIKDCE0bTthnl"" target=""_blank"">https://open.spotify.com/artist/2fiiGUBgPsIKDCE0bTthnl</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Coque Malla,2VR9eUwDCe6jccal0ZQ5FV,cantautor,47,86990,"<a href=""https://open.spotify.com/artist/2VR9eUwDCe6jccal0ZQ5FV"" target=""_blank"">https://open.spotify.com/artist/2VR9eUwDCe6jccal0ZQ5FV</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Macaco,7mUBMaZW1MXGswaneb0JTT,latin alternative,54,424096,"<a href=""https://open.spotify.com/artist/7mUBMaZW1MXGswaneb0JTT"" target=""_blank"">https://open.spotify.com/artist/7mUBMaZW1MXGswaneb0JTT</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Chenoa,0i3ypO6G38iZmANDHWZxlY,latin pop,44,429119,"<a href=""https://open.spotify.com/artist/0i3ypO6G38iZmANDHWZxlY"" target=""_blank"">https://open.spotify.com/artist/0i3ypO6G38iZmANDHWZxlY</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Los Secretos,2KEDbpUlz9nwtGywHT4gyf,cantautor,51,435423,"<a href=""https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf"" target=""_blank"">https://open.spotify.com/artist/2KEDbpUlz9nwtGywHT4gyf</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
Amaral,4OkeTQCk0fvX6VBYpOOxDi,latin arena pop,56,769516,"<a href=""https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi"" target=""_blank"">https://open.spotify.com/artist/4OkeTQCk0fvX6VBYpOOxDi</a>",Spagnola
BTS,3Nrfpe0tUJi4K4DXYWgMUX,k-pop,84,70933956,"<a href=""https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX"" target=""_blank"">https://open.spotify.com/artist/3Nrfpe0tUJi4K4DXYWgMUX</a>",Coreana
BLACKPINK,41MozSoPIsD1dJM0CLPjZF,k-pop,80,46788891,"<a href=""https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF"" target=""_blank"">https://open.spotify.com/artist/41MozSoPIsD1dJM0CLPjZF</a>",Coreana
EXO,3cjEqqelV9zb4BYE3qDQ4O,k-pop,68,9762376,"<a href=""https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O"" target=""_blank"">https://open.spotify.com/artist/3cjEqqelV9zb4BYE3qDQ4O</a>",Coreana
TWICE,7n2Ycct7Beij7Dj7meI4X0,k-pop,76,19236788,"<a href=""https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0"" target=""_blank"">https://open.spotify.com/artist/7n2Ycct7Beij7Dj7meI4X0</a>",Coreana
Iuly Neamtu,5d3bc9MSib3NPeIDxYIIWD,manele,52,200642,"<a href=""https://open.spotify.com/artist/5d3bc9MSib3NPeIDxYIIWD"" target=""_blank"">https://open.spotify.com/artist/5d3bc9MSib3NPeIDxYIIWD</a>",Coreana
BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,k-pop,62,5135333,"<a href=""https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX"" target=""_blank"">https://open.spotify.com/artist/4Kxlr1PRlDKEB0ekOCyHgX</a>",Coreana
SEVENTEEN,7nqOGRxlXj7N2JYbgNEjYH,k-pop,78,10524462,"<a href=""https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH"" target=""_blank"">https://open.spotify.com/artist/7nqOGRxlXj7N2JYbgNEjYH</a>",Coreana
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,k-pop,60,7261396,"<a href=""https://open.spotify.com/artist/0XATRDCYuuGhk0oE7C0o5G"" target=""_blank"">https://open.spotify.com/artist/0XATRDCYuuGhk0oE7C0o5G</a>",Coreana
NCT 127,7f4ignuCJhLXfZ9giKT7rH,k-pop,69,7242078,"<a href=""https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH"" target=""_blank"">https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH</a>",Coreana
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,k-pop,69,8850012,"<a href=""https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM"" target=""_blank"">https://open.spotify.com/artist/1z4g3DjTBBZKhvAroFlhOM</a>",Coreana
Stray Kids,2dIgFjalVxs4ThymZ67YCE,k-pop,81,13342290,"<a href=""https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE"" target=""_blank"">https://open.spotify.com/artist/2dIgFjalVxs4ThymZ67YCE</a>",Coreana
ATEEZ,68KmkJeZGfwe1OUaivBa2L,k-pop,69,3323870,"<a href=""https://open.spotify.com/artist/68KmkJeZGfwe1OUaivBa2L"" target=""_blank"">https://open.spotify.com/artist/68KmkJeZGfwe1OUaivBa2L</a>",Coreana
GFRIEND,0qlWcS66ohOIi0M8JZwPft,k-pop,57,1575753,"<a href=""https://open.spotify.com/artist/0qlWcS66ohOIi0M8JZwPft"" target=""_blank"">https://open.spotify.com/artist/0qlWcS66ohOIi0M8JZwPft</a>",Coreana
(G)I-DLE,2AfmfGFbe0A0WsTYm0SDTx,k-pop girl group,74,7808125,"<a href=""https://open.spotify.com/artist/2AfmfGFbe0A0WsTYm0SDTx"" target=""_blank"">https://open.spotify.com/artist/2AfmfGFbe0A0WsTYm0SDTx</a>",Coreana
SUPER JUNIOR,6gzXCdfYfFe5XKhPKkYqxV,k-pop,55,2406714,"<a href=""https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV"" target=""_blank"">https://open.spotify.com/artist/6gzXCdfYfFe5XKhPKkYqxV</a>",Coreana
MONSTA X,4TnGh5PKbSjpYqpIdlW5nz,k-pop,59,5219651,"<a href=""https://open.spotify.com/artist/4TnGh5PKbSjpYqpIdlW5nz"" target=""_blank"">https://open.spotify.com/artist/4TnGh5PKbSjpYqpIdlW5nz</a>",Coreana
AKMU,6OwKE9Ez6ALxpTaKcT5ayv,k-pop,63,1485294,"<a href=""https://open.spotify.com/artist/6OwKE9Ez6ALxpTaKcT5ayv"" target=""_blank"">https://open.spotify.com/artist/6OwKE9Ez6ALxpTaKcT5ayv</a>",Coreana
TAEYEON,3qNVuliS40BLgXGxhdBdqu,k-pop,63,2814988,"<a href=""https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu"" target=""_blank"">https://open.spotify.com/artist/3qNVuliS40BLgXGxhdBdqu</a>",Coreana
DAY6,5TnQc2N1iKlFjYD7CPGvFc,k-pop,59,3210034,"<a href=""https://open.spotify.com/artist/5TnQc2N1iKlFjYD7CPGvFc"" target=""_blank"">https://open.spotify.com/artist/5TnQc2N1iKlFjYD7CPGvFc</a>",Coreana
GOT7,6nfDaffa50mKtEOwR8g4df,k-pop,57,6719797,"<a href=""https://open.spotify.com/artist/6nfDaffa50mKtEOwR8g4df"" target=""_blank"">https://open.spotify.com/artist/6nfDaffa50mKtEOwR8g4df</a>",Coreana
Crush,6aLdhHUqgdKE86xbtNmY8g,k-pop,62,1168786,"<a href=""https://open.spotify.com/artist/6aLdhHUqgdKE86xbtNmY8g"" target=""_blank"">https://open.spotify.com/artist/6aLdhHUqgdKE86xbtNmY8g</a>",Coreana
ZICO,4XpUIb8uuNlIWVKmgKZXC0,k-pop,57,1346350,"<a href=""https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0"" target=""_blank"">https://open.spotify.com/artist/4XpUIb8uuNlIWVKmgKZXC0</a>",Coreana
IZ*ONE,5r1tUTxVSgvBHnoDuDODPH,k-pop,58,2020147,"<a href=""https://open.spotify.com/artist/5r1tUTxVSgvBHnoDuDODPH"" target=""_blank"">https://open.spotify.com/artist/5r1tUTxVSgvBHnoDuDODPH</a>",Coreana
ITZY,2KC9Qb60EaY0kW4eH68vr3,k-pop,70,6213600,"<a href=""https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3"" target=""_blank"">https://open.spotify.com/artist/2KC9Qb60EaY0kW4eH68vr3</a>",Coreana
NCT 127,7f4ignuCJhLXfZ9giKT7rH,k-pop,69,7242078,"<a href=""https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH"" target=""_blank"">https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH</a>",Coreana
Apink,2uWcrwgWmZcQc3IPBs3tfU,k-pop,50,1241805,"<a href=""https://open.spotify.com/artist/2uWcrwgWmZcQc3IPBs3tfU"" target=""_blank"">https://open.spotify.com/artist/2uWcrwgWmZcQc3IPBs3tfU</a>",Coreana
PENTAGON,1wKpMkucynaTfG8lyPprYV,k-pop,51,2232603,"<a href=""https://open.spotify.com/artist/1wKpMkucynaTfG8lyPprYV"" target=""_blank"">https://open.spotify.com/artist/1wKpMkucynaTfG8lyPprYV</a>",Coreana
HWASA,7bmYpVgQub656uNTu6qGNQ,k-pop,64,4581771,"<a href=""https://open.spotify.com/artist/7bmYpVgQub656uNTu6qGNQ"" target=""_blank"">https://open.spotify.com/artist/7bmYpVgQub656uNTu6qGNQ</a>",Coreana
OH MY GIRL,2019zR22qK2RBvCqtudBaI,k-pop,51,1812271,"<a href=""https://open.spotify.com/artist/2019zR22qK2RBvCqtudBaI"" target=""_blank"">https://open.spotify.com/artist/2019zR22qK2RBvCqtudBaI</a>",Coreana
AVA,7zPS3i8YJBNeDcqXUHfCMr,italian hip hop,60,72010,"<a href=""https://open.spotify.com/artist/7zPS3i8YJBNeDcqXUHfCMr"" target=""_blank"">https://open.spotify.com/artist/7zPS3i8YJBNeDcqXUHfCMr</a>",Coreana
NU'EST,1iQfn1B8V25iQoolQakyAZ,k-pop,42,1029641,"<a href=""https://open.spotify.com/artist/1iQfn1B8V25iQoolQakyAZ"" target=""_blank"">https://open.spotify.com/artist/1iQfn1B8V25iQoolQakyAZ</a>",Coreana
HyunA,3UwlejyX2b458azZ7eCnHb,k-pop,50,2303638,"<a href=""https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb"" target=""_blank"">https://open.spotify.com/artist/3UwlejyX2b458azZ7eCnHb</a>",Coreana
Calcutta ,582KhTHEVOONNQLmQ5612r,italian adult pop,68,669033,"<a href=""https://open.spotify.com/artist/582KhTHEVOONNQLmQ5612r"" target=""_blank"">https://open.spotify.com/artist/582KhTHEVOONNQLmQ5612r</a>",Coreana
BTOB,2hcsKca6hCfFMwwdbFvenJ,k-pop,54,1522888,"<a href=""https://open.spotify.com/artist/2hcsKca6hCfFMwwdbFvenJ"" target=""_blank"">https://open.spotify.com/artist/2hcsKca6hCfFMwwdbFvenJ</a>",Coreana
KARD,2JhAlkmukNvarUpGhTFXUQ,k-pop,55,1894237,"<a href=""https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ"" target=""_blank"">https://open.spotify.com/artist/2JhAlkmukNvarUpGhTFXUQ</a>",Coreana
VIXX,5BkB3rXc0qIdUtuEnhbK0A,k-pop,43,972034,"<a href=""https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A"" target=""_blank"">https://open.spotify.com/artist/5BkB3rXc0qIdUtuEnhbK0A</a>",Coreana
KIM JAE HWAN,7LdZwtnhfB1GoC9SE9tvyb,korean pop,38,154068,"<a href=""https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb"" target=""_blank"">https://open.spotify.com/artist/7LdZwtnhfB1GoC9SE9tvyb</a>",Coreana
EVERGLOW,3ZZzT0naD25RhY2uZvIKkJ,k-pop,58,1982506,"<a href=""https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ"" target=""_blank"">https://open.spotify.com/artist/3ZZzT0naD25RhY2uZvIKkJ</a>",Coreana
WINNER,5DuzBeOgFwViFcv00Q5PFb,k-pop,51,2567085,"<a href=""https://open.spotify.com/artist/5DuzBeOgFwViFcv00Q5PFb"" target=""_blank"">https://open.spotify.com/artist/5DuzBeOgFwViFcv00Q5PFb</a>",Coreana
Loona,7ugN9bU7x54gVI2295brJF,bubblegum dance,53,40114,"<a href=""https://open.spotify.com/artist/7ugN9bU7x54gVI2295brJF"" target=""_blank"">https://open.spotify.com/artist/7ugN9bU7x54gVI2295brJF</a>",Coreana
ONEUS,3CVYSpM7nfHFG5qCTW7Ht9,k-pop,53,921980,"<a href=""https://open.spotify.com/artist/3CVYSpM7nfHFG5qCTW7Ht9"" target=""_blank"">https://open.spotify.com/artist/3CVYSpM7nfHFG5qCTW7Ht9</a>",Coreana
TOMORROW X TOGETHER,0ghlgldX5Dd6720Q3qFyQB,k-pop,77,9004688,"<a href=""https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB"" target=""_blank"">https://open.spotify.com/artist/0ghlgldX5Dd6720Q3qFyQB</a>",Coreana
BAEKHYUN,4ufh0WuMZh6y4Dmdnklvdl,k-pop,67,2683822,"<a href=""https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl"" target=""_blank"">https://open.spotify.com/artist/4ufh0WuMZh6y4Dmdnklvdl</a>",Coreana
I.O.I,6RKnXXyprPjhBdCvL802Ku,k-pop,45,1350366,"<a href=""https://open.spotify.com/artist/6RKnXXyprPjhBdCvL802Ku"" target=""_blank"">https://open.spotify.com/artist/6RKnXXyprPjhBdCvL802Ku</a>",Coreana
Eric Nam,2FLqlgckDKdmpBrvLAT5BM,k-pop,58,2235174,"<a href=""https://open.spotify.com/artist/2FLqlgckDKdmpBrvLAT5BM"" target=""_blank"">https://open.spotify.com/artist/2FLqlgckDKdmpBrvLAT5BM</a>",Coreana
A.C.E,25KT93FeotUTHC1dbLasxi,k-pop,44,1411407,"<a href=""https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi"" target=""_blank"">https://open.spotify.com/artist/25KT93FeotUTHC1dbLasxi</a>",Coreana
JEON SOMI,7zYj9S9SdIunYCfSm7vzAR,k-pop,63,2288157,"<a href=""https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR"" target=""_blank"">https://open.spotify.com/artist/7zYj9S9SdIunYCfSm7vzAR</a>",Coreana
MAMAMOO,0XATRDCYuuGhk0oE7C0o5G,k-pop,60,7261396,"<a href=""https://open.spotify.com/artist/0XATRDCYuuGhk0oE7C0o5G"" target=""_blank"">https://open.spotify.com/artist/0XATRDCYuuGhk0oE7C0o5G</a>",Coreana
HENRY,1sjw4xq2pAWy5Vdgba5QAt,k-pop,52,509465,"<a href=""https://open.spotify.com/artist/1sjw4xq2pAWy5Vdgba5QAt"" target=""_blank"">https://open.spotify.com/artist/1sjw4xq2pAWy5Vdgba5QAt</a>",Coreana
Digital Astro,2pzFTbri7ew8mW2CbYpCNq,,51,11971,"<a href=""https://open.spotify.com/artist/2pzFTbri7ew8mW2CbYpCNq"" target=""_blank"">https://open.spotify.com/artist/2pzFTbri7ew8mW2CbYpCNq</a>",Coreana
Sfera Ebbasta,23TFHmajVfBtlRx5MXqgoz,italian hip hop,76,5770456,"<a href=""https://open.spotify.com/artist/23TFHmajVfBtlRx5MXqgoz"" target=""_blank"">https://open.spotify.com/artist/23TFHmajVfBtlRx5MXqgoz</a>",Coreana
ONG SEONG WU,01APAUkFb3XB5exrmi8tkQ,k-pop,29,176079,"<a href=""https://open.spotify.com/artist/01APAUkFb3XB5exrmi8tkQ"" target=""_blank"">https://open.spotify.com/artist/01APAUkFb3XB5exrmi8tkQ</a>",Coreana
gugudan,0h7XZWgoxlY49uSUj7MVRY,k-pop,30,482031,"<a href=""https://open.spotify.com/artist/0h7XZWgoxlY49uSUj7MVRY"" target=""_blank"">https://open.spotify.com/artist/0h7XZWgoxlY49uSUj7MVRY</a>",Coreana
CIX,1lHfzEkKmmvdVDDDLKkcsd,k-pop,46,600950,"<a href=""https://open.spotify.com/artist/1lHfzEkKmmvdVDDDLKkcsd"" target=""_blank"">https://open.spotify.com/artist/1lHfzEkKmmvdVDDDLKkcsd</a>",Coreana
THE BOYZ,0CmvFWTX9zmMNCUi6fHtAx,k-pop,55,2744857,"<a href=""https://open.spotify.com/artist/0CmvFWTX9zmMNCUi6fHtAx"" target=""_blank"">https://open.spotify.com/artist/0CmvFWTX9zmMNCUi6fHtAx</a>",Coreana
JEONG SEWOON,2l9aF9jOgB7GI1uyNkx836,k-pop,46,284254,"<a href=""https://open.spotify.com/artist/2l9aF9jOgB7GI1uyNkx836"" target=""_blank"">https://open.spotify.com/artist/2l9aF9jOgB7GI1uyNkx836</a>",Coreana
K.Will,1XNC9ksvgXeD1xRJruSA5t,k-pop,46,368547,"<a href=""https://open.spotify.com/artist/1XNC9ksvgXeD1xRJruSA5t"" target=""_blank"">https://open.spotify.com/artist/1XNC9ksvgXeD1xRJruSA5t</a>",Coreana
AB6IX,4y0wFJ5jmCUNRLZfsw1I7g,k-pop,41,550439,"<a href=""https://open.spotify.com/artist/4y0wFJ5jmCUNRLZfsw1I7g"" target=""_blank"">https://open.spotify.com/artist/4y0wFJ5jmCUNRLZfsw1I7g</a>",Coreana
N.Flying,2ZmXexIJAD7PgABrj0qQRb,k-pop,45,823207,"<a href=""https://open.spotify.com/artist/2ZmXexIJAD7PgABrj0qQRb"" target=""_blank"">https://open.spotify.com/artist/2ZmXexIJAD7PgABrj0qQRb</a>",Coreana
Infinite Places,3GSJf3qEC9cLqK0IKKSnv6,,16,171,"<a href=""https://open.spotify.com/artist/3GSJf3qEC9cLqK0IKKSnv6"" target=""_blank"">https://open.spotify.com/artist/3GSJf3qEC9cLqK0IKKSnv6</a>",Coreana
HYOLYN,78sJswwVn4P8aEhkF4K6fQ,k-pop,50,810209,"<a href=""https://open.spotify.com/artist/78sJswwVn4P8aEhkF4K6fQ"" target=""_blank"">https://open.spotify.com/artist/78sJswwVn4P8aEhkF4K6fQ</a>",Coreana
Cherry Bullet,3IJCdgkBZbieocLZ4e94GZ,k-pop,40,406537,"<a href=""https://open.spotify.com/artist/3IJCdgkBZbieocLZ4e94GZ"" target=""_blank"">https://open.spotify.com/artist/3IJCdgkBZbieocLZ4e94GZ</a>",Coreana
Golden Child,5zShiwTHlygdfsXj6eavTu,k-pop,42,654139,"<a href=""https://open.spotify.com/artist/5zShiwTHlygdfsXj6eavTu"" target=""_blank"">https://open.spotify.com/artist/5zShiwTHlygdfsXj6eavTu</a>",Coreana
Weki Meki,5LWkv2hDbDwZL3zNwZYNPx,k-pop,40,1016789,"<a href=""https://open.spotify.com/artist/5LWkv2hDbDwZL3zNwZYNPx"" target=""_blank"">https://open.spotify.com/artist/5LWkv2hDbDwZL3zNwZYNPx</a>",Coreana
Kanto Kosmo,2226nXZa5assau8grvCVqA,sunset lounge,8,28,"<a href=""https://open.spotify.com/artist/2226nXZa5assau8grvCVqA"" target=""_blank"">https://open.spotify.com/artist/2226nXZa5assau8grvCVqA</a>",Coreana
LADIES' CODE,4epPY1AW9lQeVUM1XaFiwi,k-pop,31,165633,"<a href=""https://open.spotify.com/artist/4epPY1AW9lQeVUM1XaFiwi"" target=""_blank"">https://open.spotify.com/artist/4epPY1AW9lQeVUM1XaFiwi</a>",Coreana
MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,k-pop,51,4044615,"<a href=""https://open.spotify.com/artist/5RR0MLwcjc87wjSw2JYdwx"" target=""_blank"">https://open.spotify.com/artist/5RR0MLwcjc87wjSw2JYdwx</a>",Coreana
